Date,Retailer,EAN,Category,Manufacturer,Brand,Product Title,Image,On Promotion,Promotion Description,Base Price,Shelf Price,Promoted Price
2022-02-05,Ocado,5055068217414,Green Tea,Harvey Nichols,Harvey Nichols,Harvey Nichols China Hongquin Green Tea Teabags 20 per pack,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/5055068217414,False,,8.95,8.95,8.95
2022-02-05,Ocado,730693,Fruit & Herbal Tea,Marks and Spencer plc,Marks and Spencer,M&S Strawberry & Raspberry Infusion Tea Bags 20 per pack,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/0000000730693,False,,1.05,1.05,1.05
2022-02-05,Ocado,285605,Fruit & Herbal Tea,Marks and Spencer plc,Marks and Spencer,M&S Ultimate Mint Infusion Tea Bags 15 per pack,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/0000000285605,False,,3.15,3.15,3.15
2022-02-05,Ocado,5060385298565,Fruit & Herbal Tea,Oteas Ltd,Oteas,Oteas lemongrass Ginger & Cinnamon 15 per pack,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/5060385298565,False,,3.55,3.55,3.55
2022-02-05,Tesco,5000119098665,Black Tea,Tesco Stores Ltd,Tesco,Tesco 240 Teabags 750g,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/5000119098665,False,,2.9,2.9,2.9
2022-02-05,Tesco,8711000279410,Instant Coffee,Jacobs Douwe Egberts,Douwe Egberts,Douwe Egberts Pure Gold Indulgence Instant Coffee 190g,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/113783011,False,,5.0,5.0,5.0
2022-02-05,Tesco,70177136499,Everyday Tea,R Twinings & Co Ltd,Twinings,Twinings Everyday 100 Tea Bags 290g,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/0070177136499,False,,5.0,5.0,5.0
2022-02-05,Tesco,70177103071,Green Tea,R Twinings & Co Ltd,Twinings,Twinings Jasmine Green Tea Bags 20s,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/0070177103071,False,,2.0,2.0,2.0
2022-02-05,Tesco,5021991940989,Green Tea,Kallo Foods Ltd,Clipper,Clipper Organic Fair Trade Pure Green Tea 80s 160g,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/5021991940989,True,£3.00 Clubcard Price,3.5,3.5,3.0
2022-02-05,Tesco,7613034065520,Instant Coffee,Nestlé,NESCAFÉ,Nescafe Azera Americano Instant Coffee 100g,https://s3.eu-central-1.amazonaws.com/bn.development.core-images/7613034065520,False,,5.49,5.49,5.49
2022-02-05,Tesco,8711000363850,Instant Coffee,Jacobs Douwe Egberts,L'OR,L'OR Intense Instant Coffee 100g,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/364757011,False,,4.0,4.0,4.0
2022-02-05,Tesco,8000070012219,Coffee Beans,Luigi Lavazza S.p.A.,Lavazza,Lavazza Qualità Oro Coffee Beans 250g,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/8000070012219,False,,4.5,4.5,4.5
2022-02-05,Tesco,5010357117639,Ground Coffee,Taylors of Harrogate,Taylors of Harrogate,Taylors of Harrogate Rich Italian Ground Roast Coffee 227g,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/5010357117639,False,,3.75,3.75,3.75
2022-02-05,Tesco,70177136512,Black Tea,R Twinings & Co Ltd,Twinings,Twinings Assam Tea Bags 80s 200g,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/0070177136512,True,£3.50 Clubcard Price,5.0,5.0,3.5
2022-02-05,Tesco,70177098971,Fruit & Herbal Tea,R Twinings & Co Ltd,Twinings,Twinings Cranberry & Raspberry 20 Teabags 40g,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/0070177098971,False,,1.7,1.7,1.7
2022-02-05,Tesco,70177067762,Fruit & Herbal Tea,R Twinings & Co Ltd,Twinings,Twinings Pure Camomile 20 Tea Bags 20pk,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/0070177067762,False,,1.7,1.7,1.7
2022-02-05,Tesco,5000208065103,Green Tea,Tata Consumer Products,Tetley,Tetley Lemon Green Tea 50s 100g,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/5000208065103,True,£1.50 Clubcard Price,2.15,2.15,1.5
2022-02-05,Tesco,70177247935,Green Tea,R Twinings & Co Ltd,Twinings,Twinings Green Tea & Pomegranate 20s 40g,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/0070177247935,False,,2.0,2.0,2.0
2022-02-05,Tesco,5000208025459,Fruit & Herbal Tea,Tata Consumer Products,Tetley,Tetley Herbal Fresh Mint 20 Tea Bags 32g,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/5000208025459,True,£1.00 Clubcard Price,1.5,1.5,1.0
2022-02-05,Tesco,5053947622373,Black Tea,Tesco Stores Ltd,Tesco Finest,Tesco Finest Darjeeling Tea Bags 50s 125g,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/5053947622373,False,,1.5,1.5,1.5
2022-02-05,Tesco,8712100717048,Black Tea,Unilever,PG Tips,PG Tips Extra Strong Pyramid 80s Teabags 232g,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/8712100717048,False,,2.99,2.99,2.99
2022-02-05,Tesco,8712100712494,Black Tea,Unilever,PG Tips,PG Tips 240s Pyramid Teabags 696g,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/8712100712494,False,,3.48,3.48,3.48
2022-02-05,Tesco,8000070038868,Ground Coffee,Luigi Lavazza S.p.A.,Lavazza,Lavazza Crema e Gusto Ground Coffee 250g,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/209965011,False,,3.75,3.75,3.75
2022-02-05,Tesco,70177136994,English Breakfast Tea,R Twinings & Co Ltd,Twinings,Twinings Strong English Breakfast 80 Tea Bags 250g,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/0070177136994,True,£3.00 Clubcard Price,5.0,5.0,3.0
2022-02-05,Tesco,8711000363768,Instant Coffee,Jacobs Douwe Egberts,L'OR,L'Or Decaffinated Instant Coffee 100g,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/364758011,False,,4.0,4.0,4.0
2022-02-05,Tesco,5057545713280,Black Tea,Tesco Stores Ltd,Tesco,Tesco Extra Strong Tea 80 Bags 250g,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/5057545713280,False,,1.55,1.55,1.55
2022-02-05,Tesco,5057753034238,Black Tea,Tesco Stores Ltd,Stockwell & Co,Stockwell & Co 80 Tea Bags 200g,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/5057753034238,False,,0.55,0.55,0.55
2022-02-05,Tesco,70177115227,Fruit & Herbal Tea,R Twinings & Co Ltd,Twinings,Twinings Camomile And Honey 20s 30g,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/0070177115227,False,,1.7,1.7,1.7
2022-02-05,Tesco,8711000363799,Instant Coffee,Jacobs Douwe Egberts,L'OR,L'OR Classique Instant Coffee 100g,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/364756011,False,,4.0,4.0,4.0
2022-02-05,Tesco,7613036077538,Decaf Coffee,Nestlé,NESCAFÉ,Nescafe Gold Blend Decaff Instant Coffee 200g,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/7613036077538,True,£4.00 Clubcard Price,6.0,6.0,4.0
2022-02-05,Tesco,5010357112009,Black Tea,Taylors of Harrogate,Yorkshire Tea,Yorkshire Tea 40 Tea Bags 125g,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/5010357112009,False,,1.6,1.6,1.6
2022-02-05,Tesco,615357120815,Ground Coffee,Taylors of Harrogate,Taylors of Harrogate,Taylors of Harrogate After Dark Ground Roast Coffee 227g,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/0615357120815,False,,3.75,3.75,3.75
2022-02-05,Tesco,5065000523183,Fruit & Herbal Tea,Pukka Herbs,Pukka,Pukka Organic Night Time 20 Tea Bags 20g,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/5065000523183,False,,2.8,2.8,2.8
2022-02-05,Tesco,70177225872,Fruit & Herbal Tea,R Twinings & Co Ltd,Twinings,Twinings Superblends Calm Tea Bags 30g,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/0070177225872,False,,2.7,2.7,2.7
2022-02-05,Tesco,5011546415499,Instant Coffee,Nestlé,NESCAFÉ,Nescafe Original Instant Coffee 300g,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/113817011,False,,5.0,5.0,5.0
2022-02-05,Tesco,8712100712319,Black Tea,Unilever,PG Tips,PG Tips Original Tea Bags 80,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/8712100712319,False,,2.0,2.0,2.0
2022-02-05,Tesco,7613036077514,Instant Coffee,Nestlé,NESCAFÉ,Nescafe Gold Blend Instant Coffee 200g,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/7613036077514,True,£4.00 Clubcard Price,6.0,6.0,4.0
2022-02-05,Tesco,70177247058,Fruit & Herbal Tea,R Twinings & Co Ltd,Twinings,Twinings Cherry & Cinnamon Tea Bags 20s,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/0070177247058,False,,1.7,1.7,1.7
2022-02-05,Tesco,5060519146229,Fruit & Herbal Tea,Pukka Herbs,Pukka,Pukka Organic Night Time Berry 20 Tea Sachets 36g,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/802720-741989-741990,False,,2.8,2.8,2.8
2022-02-05,Tesco,70177178529,Green Tea,R Twinings & Co Ltd,Twinings,Twinings Superblends Glow 40g,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/0070177178529,False,,2.7,2.7,2.7
2022-02-05,Tesco,70177075101,Fruit & Herbal Tea,R Twinings & Co Ltd,Twinings,Twinings Lemon & Ginger 20 Teabags 30g,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/0070177075101,False,,1.7,1.7,1.7
2022-02-05,Tesco,5052909060239,Fruit & Herbal Tea,Tesco Stores Ltd,Tesco,Tesco Camomile Infusion 40 Bags 60g,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/5052909060239,False,,1.2,1.2,1.2
2022-02-05,Tesco,5000119098689,Black Tea,Tesco Stores Ltd,Tesco,Tesco 80 Teabags 250g,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/5000119098689,False,,1.1,1.1,1.1
2022-02-05,Tesco,8712100712029,Black Tea,Unilever,PG Tips,PG Tips 40s Pyramid Teabags 116g,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/8712100712029,False,,1.4,1.4,1.4
2022-02-05,Tesco,5000208091140,Green Tea,Tata Consumer Products,Tetley,Tetley Decaffeinated Green Tea 50s 100g,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/5000208091140,True,£1.50 Clubcard Price,2.15,2.15,1.5
2022-02-05,Tesco,5011546415581,Instant Coffee,Nestlé,NESCAFÉ,Nescafe Original Decaff Instant Coffee 200g,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/113819011,False,,4.5,4.5,4.5
2022-02-05,Tesco,5060229012562,Fruit & Herbal Tea,Pukka Herbs,Pukka,Pukka Organic 3 Chamomile 20 Tea Bags 30g,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/5060229012562,False,,2.8,2.8,2.8
2022-02-05,Tesco,7613034065902,Instant Coffee,Nestlé,NESCAFÉ,Nescafe Azera Intenso Instant Coffee 100g,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/211047011,False,,5.49,5.49,5.49
2022-02-05,Tesco,7613035415201,Decaf Coffee,Nestlé,NESCAFÉ,Nescafe Azera Americano Decaff Instant Coffee 100g,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/380353011,False,,5.49,5.49,5.49
2022-02-05,Tesco,5000208096213,Green Tea,Tata Consumer Products,Tetley,Tetley Super Green Vitamin C Lemon & Honey Tea 20s,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/289153011,True,£1.25 Clubcard Price,1.5,1.5,1.25
2022-02-05,Tesco,70177264574,Green Tea,R Twinings & Co Ltd,Twinings,Twinings Lemon Green Tea Bags 20s,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/0070177264574,False,,2.0,2.0,2.0
2022-02-05,Tesco,6712670000801,Fruit & Herbal Tea,Dalgety,Dalgety,Dalgety Instant Ginger Tea 126g,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/6712670000801,False,,1.85,1.85,1.85
2022-02-05,Tesco,5060519146090,Fruit & Herbal Tea,Pukka Herbs,Pukka,Pukka Organic Fresh Start 20 Tea Sachets 34g,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/5060519146090,False,,2.8,2.8,2.8
2022-02-05,Tesco,70177270322,Fruit & Herbal Tea,R Twinings & Co Ltd,Twinings,Twinings Lemon And Ginger 80s 120g,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/0070177270322,False,,4.5,4.5,4.5
2022-02-05,Tesco,8712100712388,Black Tea,Unilever,PG Tips,PG Tips Pyramid 160 Teabags 160pk,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/8712100712388,False,,3.0,3.0,3.0
2022-02-05,Tesco,5060344980241,Green Tea,Vivid Vitality Ltd,Vivid,Vivid Matcha Green Tea Powder 7x1g,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/5060344980241,False,,4.5,4.5,4.5
2022-02-05,Tesco,70177010539,English Breakfast Tea,R Twinings & Co Ltd,Twinings,Twinings English Breakfast Leaf Tea 125g,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/0070177010539,False,,2.5,2.5,2.5
2022-02-05,Tesco,8711327473553,Black Tea,Unilever,PG Tips,PG Tips Caffeine Pyramid Tea Bags 20pk,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/8711327473553,False,,2.25,2.25,2.25
2022-02-05,Tesco,615357118355,Black Tea,Taylors of Harrogate,Yorkshire Tea,Yorkshire Tea 480 Tea Bags 1.5kg,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/0615357118355,False,,9.5,9.5,9.5
2022-02-05,Tesco,8711000380741,Instant Coffee,Jacobs Douwe Egberts,L'OR,L'OR Intense Instant Coffee 165g,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/380338011,True,£4.50 Clubcard Price,5.0,5.0,4.5
2022-02-05,Tesco,5021991942617,English Breakfast Tea,Kallo Foods Ltd,Clipper,Clipper Organic English Breakfast Tea 40 Tea Bags 116g,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/5021991942617,True,£2.00 Clubcard Price,2.69,2.69,2.0
2022-02-05,Tesco,8711327473560,Black Tea,Unilever,PG Tips,PG Tips Immunity Pyramid Tea Bags 20pk,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/8711327473560,False,,2.25,2.25,2.25
2022-02-05,Tesco,6712670000832,Fruit & Herbal Tea,Dalgety,Dalgety,Dalgety Honey & Ginger Tea 72g,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/6712670000832,False,,1.85,1.85,1.85
2022-02-05,Tesco,5051898697341,Green Tea,Tesco Stores Ltd,Tesco,Tesco Green Tea With Lemon Tea Bags 20s 50g,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/5051898697341,False,,0.75,0.75,0.75
2022-02-05,Tesco,8003753900469,Ground Coffee,Illycaffè S.p.A,illy,illy Espresso Roast Ground Coffee 250g,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/8003753900469,False,,6.5,6.5,6.5
2022-02-05,Tesco,70177154318,Fruit & Herbal Tea,R Twinings & Co Ltd,Twinings,Twinings Fennel Tea Bags 20s,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/0070177154318,False,,1.7,1.7,1.7
2022-02-05,Tesco,70177264581,Green Tea,R Twinings & Co Ltd,Twinings,Twinings Mint Green Tea 20 Teabags 40g,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/0070177264581,False,,2.0,2.0,2.0
2022-02-05,Tesco,5000208069897,Black Tea,Tata Consumer Products,Tetley,Tetley Softpack 240 Teabags 750g,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/5000208069897,False,,3.49,3.49,3.49
2022-02-05,Tesco,70177188450,Green Tea,R Twinings & Co Ltd,Twinings,Twinings Decaffinated Pure Green Tea 20s 35g,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/0070177188450,False,,2.0,2.0,2.0
2022-02-05,Tesco,5016311612240,Instant Coffee,Löfbergs Ltd,PERCOL,Percol Black & Beyond Espresso Instant Coffee 6s 100g,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/113709011,False,,3.7,3.7,3.7
2022-02-05,Tesco,5060131760025,Chai Tea,RoyalTea Ltd,Royal Chai,Royal Chai Masala Tea With Out Sugar 180g,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/5060131760025,False,,2.0,2.0,2.0
2022-02-05,Tesco,5053947622182,Black Tea,Tesco Stores Ltd,Tesco Finest,Tesco Finest Assams 100 Teabags 250g,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/5053947622182,False,,2.4,2.4,2.4
2022-02-05,Tesco,70177225865,Fruit & Herbal Tea,R Twinings & Co Ltd,Twinings,Twinings Digest Superblends Tea Bags 35g,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/0070177225865,False,,2.7,2.7,2.7
2022-02-05,Tesco,5060136750144,Fruit & Herbal Tea,Teapigs,Teapigs,Teapigs Peppermint Leaves 15s 30g,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/5060136750144,True,£3.00 Clubcard Price,4.0,4.0,3.0
2022-02-05,Tesco,8712100679339,Black Tea,Unilever,Lipton,Lipton Yellow Label 100 Tea Bags 200g,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/8712100679339,False,,3.0,3.0,3.0
2022-02-05,Tesco,5060519143730,Fruit & Herbal Tea,Pukka Herbs,Pukka,Pukka Day To Night Time Collection Organic Herbal Tea 32.4g,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/5060519143730,False,,2.8,2.8,2.8
2022-02-05,Tesco,5060229012241,Fruit & Herbal Tea,Pukka Herbs,Pukka,Pukka Organic Chamomile Vanilla & Manuka 20 Tea Bags 32g,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/5060229012241,False,,2.8,2.8,2.8
2022-02-05,Tesco,70177248512,Green Tea,R Twinings & Co Ltd,Twinings,Twinings Pineapple & Grapefruit Green Tea Bags 20s,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/0070177248512,False,,2.0,2.0,2.0
2022-02-05,Tesco,8000070012783,Ground Coffee,Luigi Lavazza S.p.A.,Lavazza,Lavazza Qualità Oro Ground Coffee 250g,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/8000070012783,False,,4.5,4.5,4.5
2022-02-05,Tesco,7613036130080,Instant Coffee,Nestlé,NESCAFÉ,Nescafe Gold Blend 275g,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/7613036130080,False,,6.5,6.5,6.5
2022-02-05,Tesco,70177116910,English Breakfast Tea,R Twinings & Co Ltd,Twinings,Twinings English Breakfast Decaffeinated Tea Bags 50s 125g,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/0070177116910,False,,4.3,4.3,4.3
2022-02-05,Tesco,5010357117592,Ground Coffee,Taylors of Harrogate,Taylors of Harrogate,Taylors of Harrogate Lazy Sunday Ground Roast Coffee 227g,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/5010357117592,False,,3.75,3.75,3.75
2022-02-05,Tesco,5060123600087,Black Tea,Typhoo Tea Ltd,Typhoo,Typhoo 240 Teabags 750g,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/5060123600087,False,,3.5,3.5,3.5
2022-02-05,Tesco,5000208074846,Green Tea,Tata Consumer Products,Tetley,Tetley Green Tea Mint 50 Tea Bags 100g,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/5000208074846,True,£1.50 Clubcard Price,2.15,2.15,1.5
2022-02-05,Tesco,39745000808,Black Tea,Punjana Ltd,Thompson's Family Teas,Thompsons Irish Breakfast Tea 80 Tea Bags 250g,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/0039745000808,True,£1.60 Clubcard Price,2.6,2.6,1.6
2022-02-05,Tesco,5053947623271,Chai Tea,Tesco Stores Ltd,Tesco Finest,Tesco Finest Vanilla Chai 50 Tea Bags 125g,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/5053947623271,False,,1.5,1.5,1.5
2022-02-05,Tesco,5060344980265,Green Tea,Vivid Vitality Ltd,Vivid,Vivid Matcha Green Tea Pouch 30g,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/5060344980265,False,,12.0,12.0,12.0
2022-02-05,Tesco,8711000275238,Instant Coffee,Jacobs Douwe Egberts,Douwe Egberts,Douwe Egberts Pure Gold Instant Coffee 400g,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/459918011,False,,10.0,10.0,10.0
2022-02-05,Tesco,8711000519417,Instant Coffee,Jacobs Douwe Egberts,Kenco,Kenco Smooth Instant Coffee 200g,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/334892011,False,,4.5,4.5,4.5
2022-02-05,Tesco,5060519145468,Fruit & Herbal Tea,Pukka Herbs,Pukka,Pukka Organic Peace 20 Herbal Tea Sachets 20pk,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/5060519145468,False,,2.8,2.8,2.8
2022-02-05,Tesco,5000208069088,Fruit & Herbal Tea,Tata Consumer Products,Tetley,Tetley Super Fruits Boost Blueberry & Raspberry 20 Tea Bags 20pk,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/5000208069088,False,,1.5,1.5,1.5
2022-02-05,Tesco,5059697394102,Fruit & Herbal Tea,Tesco Stores Ltd,Tesco,Tesco Red Berries 40 Tea Bags 120g,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/5059697394102,False,,1.2,1.2,1.2
2022-02-05,Tesco,615357123403,Black Tea,Taylors of Harrogate,Yorkshire Tea,Yorkshire Tea Malty Biscuit Brew 40 Tea Bags 112g,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/0615357123403,True,£2.00 Clubcard Price,2.3,2.3,2.0
2022-02-05,Tesco,8000070052628,Instant Coffee,Luigi Lavazza S.p.A.,Lavazza,Lavazza Prontissimo Intenso Instant Coffee 95g,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/416079011,False,,4.7,4.7,4.7
2022-02-05,Tesco,70177248499,Green Tea,R Twinings & Co Ltd,Twinings,Twinings Green Tea Orange & Lotus Flower 40g,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/0070177248499,False,,2.0,2.0,2.0
2022-02-05,Tesco,8711000519448,Instant Coffee,Jacobs Douwe Egberts,Kenco,Kenco Rich Instant Coffee 200g,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/334893011,False,,4.5,4.5,4.5
2022-02-05,Tesco,8000070036284,Coffee Beans,Luigi Lavazza S.p.A.,Lavazza,Lavazza Qualita Rossa Coffee Beans 250g,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/8000070036284,False,,3.8,3.8,3.8
2022-02-05,Tesco,5065000523145,Fruit & Herbal Tea,Pukka Herbs,Pukka,Pukka Organic 3 Ginger 20 Tea Bags 36g,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/5065000523145,False,,2.8,2.8,2.8
2022-02-05,Tesco,8003753900520,Coffee Beans,Illycaffè S.p.A,illy,illy Espresso Roasted Coffee Beans 250g,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/8003753900520,False,,6.5,6.5,6.5
2022-02-05,Tesco,8711000449684,Decaf Coffee,Jacobs Douwe Egberts,Douwe Egberts,Douwe Egberts Pure Decaf Instant Coffee 190g,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/8711000449684,False,,5.0,5.0,5.0
2022-02-05,Tesco,8003753900438,Ground Coffee,Illycaffè S.p.A,illy,Illy Espresso Ground Coffee 250g,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/215882011,False,,6.5,6.5,6.5
2022-02-05,Tesco,8000070036864,Ground Coffee,Luigi Lavazza S.p.A.,Lavazza,Lavazza Qualità Rossa Ground Coffee 250g,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/113704011,False,,3.75,3.75,3.75
2022-02-05,Tesco,7613036932110,Ground Coffee,Nestlé,Starbucks (Nestlé),"Starbucks House Blend, Medium Roast, Ground Coffee 200g",https://s3.eu-central-1.amazonaws.com/bn.production.core-images/7613036932110,True,£3.00 Clubcard Price,3.5,3.5,3.0
2022-02-05,Tesco,7613036932158,Ground Coffee,Nestlé,Starbucks (Nestlé),"Starbucks Veranda Blend, Blonde Roast, Ground Coffee 200g",https://s3.eu-central-1.amazonaws.com/bn.production.core-images/7613036932158,True,£3.00 Clubcard Price,3.5,3.5,3.0
2022-02-05,Tesco,7613287317018,Decaf Coffee,Nestlé,NESCAFÉ,Nescafé Original Decaff Instant Coffee 300g,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/7613287317018,False,,5.0,5.0,5.0
2022-02-05,Tesco,7613037204438,Ground Coffee,Nestlé,Starbucks (Nestlé),Starbucks Espresso Roast Ground Coffee 200g,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/7613037204438,True,£3.00 Clubcard Price,3.5,3.5,3.0
2022-02-05,Tesco,5060229014467,Green Tea,Pukka Herbs,Pukka,Pukka Organic Fair Mint Matcha Green 20 Tea Bags 30g,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/5060229014467,False,,2.8,2.8,2.8
2022-02-05,Tesco,5010357112108,Black Tea,Taylors of Harrogate,Yorkshire Tea,Yorkshire Gold 80 Tea Bags 250g,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/5010357112108,False,,3.59,3.59,3.59
2022-02-05,Tesco,5000208083961,English Breakfast Tea,Tata Consumer Products,Tetley,Tetley Speciality English Breakfast 50 Tea Bags 50pk,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/5000208083961,True,£1.50 Clubcard Price,2.2,2.2,1.5
2022-02-05,Tesco,8000070012882,Ground Coffee,Luigi Lavazza S.p.A.,Lavazza,Lavazza Espresso Ground Coffee 2 Pack,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/8000070012882,False,,7.0,7.0,7.0
2022-02-05,Tesco,8000070035171,Ground Coffee,Luigi Lavazza S.p.A.,Lavazza,Lavazza Qualità Rossa Ground Coffee 2x250g,https://s3.eu-central-1.amazonaws.com/bn.development.core-images/8000070035171,False,,6.0,6.0,6.0
2022-02-05,Tesco,70177233556,Fruit & Herbal Tea,R Twinings & Co Ltd,Twinings,Twinings Invigorating /Invigorate Peppermint 80 Teabags 160g,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/0070177233556,False,,4.5,4.5,4.5
2022-02-05,Tesco,5000208025497,Black Tea,Tata Consumer Products,Tetley,Tetley 40 Teabags 125g,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/5000208025497,True,£1.00 Clubcard Price,1.4,1.4,1.0
2022-02-05,Tesco,615357124455,Coffee Beans,Taylors of Harrogate,Taylors of Harrogate,Taylors of Harrogate Especially for Latte Beans Coffee 227g,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/0615357124455,False,,3.75,3.75,3.75
2022-02-05,Tesco,5021991940972,Everyday Tea,Kallo Foods Ltd,Clipper,Clipper Organic Everyday 100 Tea Bags 312g,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/5021991940972,True,£3.00 Clubcard Price,3.8,3.8,3.0
2022-02-05,Tesco,70177022389,English Breakfast Tea,R Twinings & Co Ltd,Twinings,Twinings English Breakfast 100 Teabags 250g,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/0070177022389,True,£3.00 Clubcard Price,5.0,5.0,3.0
